,song_id,song_name,album,artist,duration(ms),release_date,acousticness,danceability,energy,insturmentalness,key,liveness,loudness,mode,spechiness,tempo,time_signature,valence,popularity,binary_popularity
67,7arsXR8AtExnOFN3v3HiJI,Going Dumb,Going Dumb,Alesso,168601,2021-03-19,0.0546,0.834,0.678,0.263,6,0.103,-6.242,0,0.0515,121.995,4,0.551,57,0
68,6YUTL4dYpB9xZO5qExPf05,Summer,Motion,Calvin Harris,222533,2014-10-31,0.0211,0.596,0.856,0.0178,4,0.141,-3.556,0,0.0346,127.949,4,0.743,83,1
69,5xYC48nOppVemY6U5GRGTb,Memories (feat. Kid Cudi),One More Love,David Guetta,210853,2010-11-22,0.00144,0.546,0.916,4.34e-06,8,0.251,-3.932,1,0.255,129.983,4,0.375,78,1
70,6WX6nU3kkrgvalA0cCK4DO,Move Your Body - Go Freek Remix,Move Your Body (Go Freek Remix),Öwnboss,197961,2022-04-29,0.00334,0.76,0.869,0.00146,7,0.393,-4.856,1,0.0764,125.017,4,0.561,28,0
71,1sh6lL6cmlcwhqZKGiKBua,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,I Could Be The One [Avicii vs Nicky Romero],Avicii,208316,2012-12-29,0.332,0.509,0.79,6.67e-05,6,0.316,-3.782,0,0.0374,127.946,4,0.638,71,0
72,0U10zFw4GlBacOy9VDGfGL,We Found Love,Talk That Talk,Rihanna,215226,2011-11-19,0.025,0.735,0.766,0.00138,1,0.108,-4.485,1,0.0383,127.985,4,0.6,80,1
73,7EdxI2Yro4AW2HH3akwqms,Apollo,I Am Hardwell (Original Soundtrack),Hardwell,209765,2013-11-15,0.015,0.552,0.742,0.0124,6,0.639,-6.122,0,0.0683,128.076,4,0.274,56,0
74,4g6m1iaAsgdgDqgxGtvY0C,Animals - Radio Edit,Animals,Martin Garrix,176117,2013-06-17,0.00137,0.595,0.914,0.445,1,0.0714,-5.351,1,0.0363,128.019,4,0.0381,67,0
75,24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,176840,2019-10-09,0.0167,0.77,0.724,0.0107,8,0.353,-5.484,1,0.0495,121.975,4,0.898,80,1
76,0hvOu1yvUgbjNrzXfWVLYS,TOGETHER,PROGRESSO VOL 2,Alesso,228395,2021-06-04,0.00124,0.716,0.861,0.874,7,0.181,-4.313,1,0.0405,123.997,4,0.128,37,0
77,54ZPmGE1uOG9IYoUBSRSp7,City Of Dreams - Radio Edit,City Of Dreams,Dirty South,226866,2013-01-01,0.00292,0.478,0.818,0.00789,4,0.438,-5.076,1,0.0377,127.953,4,0.163,58,0
78,4J7CKHCF3mdL4diUsmW8lq,Under Control (feat. Hurts),Motion,Calvin Harris,184280,2014-10-31,0.129,0.544,0.915,0.000914,8,0.115,-3.405,1,0.0841,126.094,4,0.51,75,1
79,16QlvcrfQPyRLfbxcXu0VG,Therapy,Therapy,Timmy Trumpet,150752,2019-10-31,0.00183,0.504,0.896,0.0284,10,0.134,-6.249,0,0.044,149.936,4,0.0393,55,0
80,0ct6r3EGTcMLPtrXHDvVjc,The Nights,The Days / Nights,Avicii,176658,2014-01-01,0.0166,0.527,0.835,0.0,6,0.249,-5.298,1,0.0433,125.983,4,0.654,86,1
81,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),Nothing but the Beat (Ultimate Edition),David Guetta,245040,2012-12-07,0.0679,0.604,0.787,0.15,0,0.127,-3.674,0,0.103,126.062,4,0.301,82,1
82,1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,Piece Of Your Heart,MEDUZA,152913,2019-02-01,0.0404,0.677,0.744,0.00016,10,0.074,-6.806,0,0.0295,124.08,4,0.631,78,1
83,0vZCG0H9KhtU7K8MEUVAoV,Tsunami,Tsunami,DVBBS,236706,2013-09-02,0.0483,0.699,0.839,0.655,4,0.0897,-5.353,0,0.0481,128.026,4,0.264,66,0
84,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,In My Mind,Dynoro,184560,2018-06-08,0.176,0.694,0.77,1.1e-05,6,0.118,-5.335,1,0.149,125.905,4,0.163,80,1
85,5Q1B6Qkqj142AwhDqNuMm3,I'm Not Sorry,I'm Not Sorry,Hardwell,186093,2019-03-08,0.121,0.649,0.821,0.0,4,0.0771,-3.812,1,0.0553,128.094,4,0.343,43,0
86,6eIacmhkE82vZlMDnGS7aP,Bad (feat. Vassy) - Radio Edit,Listen,David Guetta,170625,2014-11-21,0.00125,0.614,0.972,0.0186,5,0.328,-3.927,0,0.088,127.966,4,0.411,68,0
87,5L2l7mI8J1USMzhsmdjat9,Red Lights,A Town Called Paradise,Tiësto,262200,2014-06-13,0.000629,0.654,0.83,1.13e-06,10,0.121,-4.801,1,0.0366,124.989,4,0.548,67,0
88,0pjMTISKHTJkogN1BPZxaC,Paradise - Tiësto Remix,Princess of China,Coldplay,286346,2012-06-01,0.0123,0.637,0.736,0.14,2,0.0798,-6.003,0,0.0404,130.015,4,0.643,53,0
89,3MOECVkNshqHYTPt5DZcdN,Five More Hours,Good Evening,Deorro,211975,2017-03-31,0.0288,0.699,0.883,0.0,5,0.817,-3.226,0,0.219,127.961,4,0.499,72,0
90,0NIC4unbe5KZOp1d9T7OaF,Secrets,"Club Life, Vol. 4 - New York City",Tiësto,250946,2015-05-18,0.000329,0.648,0.812,0.0369,11,0.0857,-7.585,0,0.0414,128.178,4,0.122,64,0
91,2ldAdghnrO34HPcZ0IWfTu,Ten Feet Tall,Forget The World (Deluxe),AFROJACK,229149,2014-01-01,0.0336,0.523,0.861,0.0,0,0.144,-3.447,1,0.0644,127.049,4,0.346,62,0
92,06h3McKzmxS8Bx58USHiMq,Silhouettes - Original Radio Edit,Silhouettes,Avicii,211880,2012-04-27,0.155,0.605,0.8,0.0562,5,0.121,-6.235,0,0.0545,128.074,4,0.836,66,0
93,2Kl1E3NdbzT7vVi93TffoX,Pompeii - Audien Remix,Pompeii (Audien Remix),Bastille,352968,2014-01-01,0.00364,0.649,0.792,2.87e-05,9,0.104,-3.505,1,0.043,128.032,4,0.235,51,0
94,4lqbe8my0w3QW7UrwCO5pu,Reason - Radio Edit,Collateral,NERVO,213881,2015-07-24,0.117,0.536,0.883,0.000752,8,0.703,-2.019,0,0.053,128.018,4,0.439,43,0
95,07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),Motion,Calvin Harris,212960,2014-10-31,0.0287,0.414,0.857,0.00574,0,0.343,-4.078,0,0.0808,128.024,4,0.348,79,1
96,318BLBNwOt9H0RrQv0Eiwj,The Spark - Tiësto vs twoloud Remix,The Spark (Remixes),AFROJACK,276109,2013-01-01,0.0072,0.653,0.886,0.00676,11,0.0561,-4.979,1,0.0642,128.017,4,0.35,36,0
97,6Bz6Rsp8GyeK4yL7APYYX3,Dreamer - Matisse & Sadko Remix,Dreamer (Remixes),Axwell /\ Ingrosso,250809,2018-02-02,0.0271,0.514,0.878,0.000356,10,0.142,-4.498,1,0.038,125.988,4,0.249,51,0
98,2D20D6gxMn8iJV4ij30DIV,Habits (Stay High) - The Chainsmokers Radio Edit,Habits (Stay High) [The Chainsmokers Radio Edit],Tove Lo,264920,2014-03-03,0.00422,0.678,0.825,0.00235,10,0.131,-5.923,1,0.0367,128.018,4,0.0388,54,0
99,4JYY1N1lzElZJhKl8hpyAT,Beam - Dannic Radio Mix,Beam (Dannic Mix),Mako,168838,2013-12-16,0.00229,0.416,0.843,7.84e-06,1,0.275,-4.72,0,0.0509,127.941,4,0.445,47,0
