,song_id,song_name,album,artist,duration(ms),release_date,acousticness,danceability,energy,insturmentalness,key,liveness,loudness,mode,spechiness,tempo,time_signature,valence,popularity,binary_popularity
42,6OuSN6Fpxxy7gzP07esjru,Collide,Collide,Tom Speight,187149,2019-04-12,0.618,0.592,0.533,0.0117,4,0.0588,-9.749,1,0.0339,96.363,4,0.205,40,0
43,3tYxKAyobf4vuLx7smDgO7,In the Rust,"Best Indie Folk of 2020, Vol. 1",Various Artists,219000,2020-12-27,0.199,0.553,0.58,0.000704,5,0.105,-7.631,1,0.026,78.018,3,0.519,15,0
44,104JzdPHJF24tmJruWVgZR,Chicago Song,Resolute,Stu Larsen,212866,2017-07-21,0.234,0.73,0.658,0.00052,8,0.11,-11.942,1,0.0463,101.999,4,0.748,42,0
45,3SxMBVdL2gxhX5V5dXF9jy,Lost Sparks,Bluebird,Canyon City,225400,2019-04-05,0.757,0.548,0.3,9.28e-06,4,0.0851,-12.71,1,0.0298,135.902,4,0.264,44,0
46,2VvTMIXG760UiG9OSiFt9j,Real Estate,Real Estate,Adam Melchor,216000,2018-12-04,0.953,0.493,0.284,0.00739,2,0.151,-12.815,1,0.0309,79.959,4,0.199,55,0
47,12AexVPrdGTxPcbBEPSziz,The Fall,"Best Indie Folk of 2021, Vol. 1",Various Artists,206502,2021-12-27,0.871,0.539,0.562,7.02e-05,0,0.0851,-8.73,1,0.027,90.033,4,0.196,9,0
48,5ZUnTLgmih1UN1ZP9FCHOp,Fletcher Bay,Fletcher Bay,Harry Pane,190133,2017-03-03,0.779,0.561,0.396,1.42e-06,1,0.249,-11.19,1,0.0414,85.75,4,0.53,0,0
49,6LM54uQMY6h7SevTK5P081,Closer to the Sun,"Best Indie Folk of 2020, Vol. 2",Various Artists,227763,2020-12-27,0.93,0.46,0.284,0.00438,0,0.138,-13.413,1,0.0279,94.531,4,0.366,10,0
50,55RuejVnozDHVVFKMLAIY3,All My Life,All My Life,SAILR,177960,2019-08-30,0.651,0.399,0.225,0.166,0,0.0633,-16.985,1,0.0321,100.101,4,0.0503,36,0
51,7lWKpA4JZrGVqYURuz7cnu,Change It All,Change It All,Harrison Storm,247413,2017-09-22,0.631,0.446,0.303,0.00516,10,0.118,-12.504,1,0.0439,120.636,4,0.24,56,0
52,13lJLkkTyqbiAZbEJ0aSBd,Lights Off,EPs 2014 - 2016,Charlie Cunningham,233084,2014,0.856,0.644,0.337,0.0,7,0.0804,-11.665,1,0.0478,149.853,4,0.409,16,0
53,3cMdeyweu4su6j6lADkRCn,Young Rivers,Young Rivers,Days of August,237036,2019-08-21,0.671,0.609,0.356,0.000481,11,0.102,-12.116,1,0.033,91.528,4,0.3,42,0
54,2v1FlhDa5ltirXtcPWnAxV,Runaway,"Best Indie Folk of 2020, Vol. 1",Various Artists,218104,2020-12-27,0.84,0.423,0.299,0.0626,10,0.108,-15.238,1,0.0309,93.849,4,0.251,16,0
55,5Kdg1xQa6pQACBTxRa2faR,Little Piece of Nothing,Echo,Dave Thomas Junior,295486,2018-11-30,0.933,0.258,0.29,0.0786,11,0.0727,-14.464,1,0.0298,158.156,4,0.0911,39,0
56,3EapLR52jlyZQThOthMqpa,North Swallow,Barn Swallow,Barn Swallow,197933,2016-03-25,0.438,0.566,0.657,1.49e-05,2,0.0926,-6.146,1,0.0314,125.19,4,0.383,22,0
57,5N5FHrP1J3qusicukPFcTQ,Behind the Light,Ash & Stone,Joshua Hyslop,171786,2020-09-11,0.658,0.208,0.442,0.555,1,0.131,-13.192,1,0.0308,82.067,5,0.534,54,0
58,5bWDQZpEhM7byGJUJa4Vi3,As You Go,"Best Indie Folk of 2020, Vol. 1",Various Artists,180533,2020-12-27,0.818,0.404,0.162,0.000823,4,0.0975,-16.553,1,0.0334,109.389,4,0.281,16,0
59,0T0EXyGFrBjnavNQ6iwuKi,All I Need Is You,Face the World,Brandon Jenner,247826,2018-07-20,0.771,0.48,0.394,0.306,9,0.118,-12.976,1,0.0292,80.019,4,0.397,31,0
60,6AxwRtVRn8GIT4e2vIVgXe,Maria,"Best Indie Folk of 2021, Vol. 1",Various Artists,136070,2021-12-27,0.843,0.589,0.282,0.053,8,0.131,-14.658,1,0.0381,96.993,4,0.301,7,0
61,1cIXqC75Zx6nwoYOfFyCae,Bloom,Bloom,LULLANAS,173924,2020-10-23,0.896,0.57,0.371,0.0,3,0.114,-10.314,1,0.0306,94.921,4,0.308,58,0
62,0DOUO2YQnDrD5ad3qXA0vO,Hope,Ode to a Friend,Old Sea Brigade,184013,2019-01-04,0.945,0.583,0.257,0.43,1,0.137,-15.534,1,0.0315,106.059,4,0.313,57,0
63,5hHuux42yF2Wedmm1hX09V,It Won't Be Long,It Won't Be Long,Okay Mann,228210,2018-12-01,0.886,0.636,0.283,1.44e-05,3,0.0989,-12.356,1,0.0333,113.885,5,0.594,37,0
64,2Dzhwe90lhHXVU6lk7Nx0H,At Home,Cult Classic,Jon Bryant,226640,2019-05-17,0.777,0.378,0.52,0.0888,11,0.0979,-10.965,1,0.0382,73.744,4,0.357,51,0
65,2oSROoJ1KZfAblqjemirxw,Disappearing Light,"Best Indie Folk of 2021, Vol. 4",Various Artists,222213,2021-12-27,0.831,0.593,0.322,0.00095,10,0.114,-13.804,1,0.0305,146.857,4,0.341,10,0
66,3Vkk3IkuN6NrTkQDsiHThO,Autumn,Autumn,Lists,232120,2016-10-07,0.417,0.429,0.481,0.757,1,0.158,-9.704,1,0.0273,100.802,4,0.268,34,0
67,5Ro1ro11DKVn7lwRJ5gDRR,By the River,Resolute,Stu Larsen,420040,2017-07-21,0.694,0.452,0.261,0.0168,2,0.107,-16.227,0,0.0309,142.813,4,0.134,25,0
68,6ozl5zWAZzaonSYbyQvL9H,One Word,"Best Indie Folk of 2020, Vol. 2",Various Artists,182596,2020-12-27,0.449,0.626,0.598,1.76e-05,3,0.102,-5.636,1,0.0277,103.97,4,0.402,11,0
69,3KAQ4xe2sR6IiltZw8HSA5,All Is Well,You and Me for Now,Austin Basham,256680,2018-07-27,0.856,0.316,0.413,0.00245,11,0.143,-12.216,1,0.0334,155.69,4,0.245,56,0
70,1B62o4CbdL9ckGvwsz2cgn,Where's My Love,SYML,SYML,202000,2019-05-03,0.868,0.604,0.36,0.0343,0,0.112,-10.109,0,0.0253,103.985,4,0.37,81,1
71,3P6fiFnHTkaryP2WmwV6Ch,Answers,Answers,The Franklin Electric,167732,2022-05-06,0.803,0.406,0.423,0.0,1,0.068,-11.508,0,0.057,106.526,4,0.714,53,0
72,3LyIVfL6nJDAJIiEQCu3iM,I'd Be a Fool,I'd Be a Fool,The Boy and His Dog,213510,2018-04-17,0.491,0.661,0.491,0.648,2,0.133,-16.241,1,0.0411,93.956,4,0.218,33,0
73,6t8fO77SHrCqszDxX1CRMl,Motives,Forest Park,Davis John Patton,243478,2019-05-24,0.849,0.512,0.159,1.75e-06,10,0.103,-11.108,1,0.0305,137.896,4,0.0797,43,0
74,0d9UAfLZnNNKhr5zUd9nfv,Faux,Faux,Ed Tullett,272172,2014-06-23,0.86,0.242,0.421,0.233,11,0.108,-12.129,1,0.0309,144.937,3,0.25,0,0
75,6uGCeKQehERWqyxICGhMwd,Untamed,Before the Bridge,Eddie Berman,238213,2017-09-01,0.785,0.403,0.264,0.176,4,0.113,-11.396,1,0.029,90.79,4,0.086,51,0
76,2iArGx7rR2W1OjjG4VLfCL,Weeks,"Best Indie Folk of 2020, Vol. 2",Various Artists,218218,2020-12-27,0.929,0.373,0.492,0.0166,3,0.581,-10.21,1,0.0384,91.939,4,0.448,12,0
77,18iNTpD8inRf8iWDcDCFbH,Sorrow,Mystery,Plàsi,192573,2019-09-20,0.877,0.685,0.3,0.564,7,0.101,-11.046,0,0.0324,149.111,4,0.615,48,0
78,0vyNxE8W1tkbOA9s64UfGa,Back to the Beginning,This Time of the Year,Aaron Espe,229860,2017-11-03,0.932,0.493,0.345,0.791,9,0.0815,-15.159,1,0.0392,77.212,4,0.41,37,0
79,4sDbdBjuYQVdNNB4PiHUPo,Coastline,Wanderlust,Hollow Coves,233973,2017-03-17,0.627,0.67,0.496,0.00319,2,0.0584,-11.23,1,0.0277,100.17,4,0.427,75,1
80,7n8i1D8pQ6DqaO72YJ3Fo5,Destined to Pretend,"Best Indie Folk of 2020, Vol. 1",Various Artists,192357,2020-12-27,0.169,0.488,0.521,0.00612,2,0.239,-10.291,1,0.0375,95.225,4,0.237,15,0
81,6VwAh8Z1d5YKoSWoEaV4db,Making All Things New,Making All Things New,Aaron Espe,159600,2015,0.896,0.787,0.355,0.0201,0,0.111,-11.429,1,0.0288,99.978,4,0.48,63,0
82,2sf9ZR3NgbcMG7izW5db8p,Whole Heart,Whole Heart,Jessie Reid,199800,2021-01-15,0.53,0.539,0.256,0.00187,4,0.0885,-17.688,1,0.0359,96.146,3,0.15,0,0
83,2MhqicchjpgjkE1HSu522W,Least He's Happy,Least He's Happy,Callum Pitt,264424,2017-05-19,0.00315,0.527,0.631,0.777,11,0.0844,-8.578,1,0.0286,113.026,4,0.419,19,0
84,10bsIOqye17izduOx8aQD5,Wounded,Wounded,Femke,182698,2018-06-08,0.554,0.613,0.38,5.31e-05,11,0.113,-10.314,1,0.0272,123.017,4,0.246,38,0
85,7JmAmtToAPb0utPIF2l0aT,Eyes on You,What You See,Ed Patrick,187773,2017-10-23,0.925,0.633,0.257,0.242,6,0.0986,-14.705,1,0.0272,97.093,4,0.429,45,0
86,3HzVDoiZWZbDBgzyjH3sTO,Sea Creatures,"Best Indie Folk of 2020, Vol. 2",Various Artists,256394,2020-12-27,0.794,0.493,0.231,0.68,10,0.107,-13.542,0,0.0292,72.612,4,0.0886,12,0
87,2wOQdQ3cXCPARPHwOF4UqZ,Weeds,Some Still Morning,Handsome Ghost,253670,2020-09-18,0.721,0.579,0.325,2.24e-06,0,0.403,-9.835,1,0.0284,79.985,4,0.428,42,0
88,7BR77E49eVR2gEBNg4Tdt5,Beautiful Life,"Best Indie Folk of 2021, Vol. 3",Various Artists,188632,2021-12-27,0.571,0.454,0.269,8.65e-06,10,0.102,-10.593,1,0.0315,153.284,4,0.287,7,0
89,0KalsY81HsAAVUxZy9qUFz,Do You Rise,Lineage,Ian Randall Thornton,231924,2017-08-25,0.841,0.36,0.223,0.727,2,0.0947,-19.5,1,0.0337,99.75,4,0.0519,35,0
90,1gWCDz6hrwwqF8mXAqywwG,A Place,"Best Indie Folk of 2021, Vol. 4",Various Artists,225356,2021-12-27,0.898,0.365,0.264,0.861,9,0.119,-14.046,1,0.0299,84.756,4,0.187,8,0
91,6YV9Ci9r6Gup1l0Ea469aC,Give Me Light,Give Me Light,Marti West,226000,2019-07-26,0.954,0.579,0.266,0.807,5,0.11,-18.156,0,0.0358,115.87,4,0.324,0,0
92,6vCMEKOIRVGKIgfVPSh32R,Picture Perfect,Jolé,Jolé,174466,2019-05-14,0.908,0.414,0.296,0.0746,7,0.207,-13.036,1,0.0329,152.178,4,0.378,54,0
93,3GLMvFjzOgJ3XGphEEVEPv,Our Remains,Ancient Transition,Beta Radio,244120,2018-09-14,0.867,0.33,0.319,0.0399,1,0.114,-12.078,0,0.0335,198.112,4,0.29,55,0
94,0Pj6KjqwmJNdIOttPShZC9,Warm with You,Warm With You,Hayden Calnin,247749,2019-08-09,0.794,0.557,0.364,0.7,2,0.31,-12.141,1,0.0294,101.985,4,0.293,60,0
95,0E8afAKop5kTWKQ6BL9fub,Wide Awake & Dreaming - Stripped Duet,Honeymoon Phase / Wide Awake & Dreaming,OSKA,195120,2020-11-20,0.921,0.377,0.178,0.0313,5,0.115,-18.808,0,0.0315,98.279,4,0.109,48,0
96,2s4AuvhTM2ozTKiT3jQVM8,Fortaleza,Fortaleza,Hanging Valleys,293350,2018-06-08,0.947,0.345,0.232,0.717,1,0.0833,-14.495,1,0.0319,130.37,4,0.0343,0,0
97,77enz5hl8RicxrbPB56VXQ,I Will Spend My Whole Life Loving You,I Will Spend My Whole Life Loving You,Imaginary Future,227619,2017-06-16,0.887,0.637,0.129,0.0,11,0.0719,-17.082,1,0.0346,125.802,4,0.298,16,0
98,1CadsOeljItpk6nV4TY8wo,The Way Back Home,"Best Indie Folk of 2021, Vol. 4",Various Artists,214361,2021-12-27,0.684,0.426,0.326,0.000182,2,0.085,-16.58,1,0.0409,82.293,4,0.1,9,0
99,00vPAsfTwvicR45W2PE20o,"Spark, Set Fire",A Light Left On,The Western Den,231893,2019-02-01,0.69,0.616,0.419,0.000431,6,0.0953,-11.017,0,0.0312,76.048,4,0.322,34,0
