,song_id,song_name,album,artist,duration(ms),release_date,acousticness,danceability,energy,insturmentalness,key,liveness,loudness,mode,spechiness,tempo,time_signature,valence,popularity,binary_popularity
10,0KDe0JLcjVQDH38PxMylrd,She's Got A Single Thing In Mind,House On Old Lonesome Road,Conway Twitty,225466,1989-01-01,0.267,0.71,0.531,3.78e-06,2,0.0703,-12.72,1,0.0258,106.293,4,0.517,27,0
11,6gRACp2CvsIhc7hyw8CecQ,The Devil Went Down to Georgia,Million Mile Reflections,The Charlie Daniels Band,215066,1979,0.131,0.517,0.535,0.0,0,0.085,-12.027,1,0.0494,135.087,4,0.933,59,0
12,0zvNHIL7ci0ZzIoWU6RO2u,I Love a Rainy Night,All Time Greatest Hits,Eddie Rabbitt,191066,1991,0.122,0.685,0.718,0.0,0,0.0556,-7.724,1,0.0521,131.463,4,0.958,66,0
13,6R6ib5FgDYlG0rPA9c5DVv,Queen Of Hearts,Juice,Juice Newton,205826,1981-01-01,0.211,0.658,0.862,5.44e-05,2,0.2,-9.963,1,0.0535,169.532,4,0.969,58,0
14,2DmBuFsXx1Pd5FHrMF8PD8,It Just Comes Natural,It Just Comes Natural,George Strait,176426,2006-01-01,0.358,0.405,0.775,0.0,10,0.211,-2.907,1,0.0335,200.389,4,0.422,61,0
15,3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,Down The Road I Go,Travis Tritt,241533,2000-10-01,0.246,0.595,0.653,0.0,7,0.264,-4.935,1,0.0265,128.93,4,0.542,74,0
16,6f9YHW08hnl9h9zUYy52ye,Real Housewife,Real Housewife,Kailey Nicole,201647,2023-06-30,0.382,0.494,0.771,0.0,10,0.278,-4.393,1,0.0715,169.746,4,0.675,38,0
17,6iblnklMzUKIXAtjk5lzIy,Whiskey Lullaby (feat. Alison Krauss),Mud On The Tires,Brad Paisley,259893,2003-01-01,0.816,0.52,0.333,0.0,2,0.188,-11.508,1,0.0302,74.165,4,0.198,64,0
18,7lUE02KHkZM44BZgjCaWRO,Meet In the Middle,Diamond Rio,Diamond Rio,198333,1991-07-01,0.663,0.746,0.443,0.0,4,0.223,-11.305,1,0.0359,91.11,4,0.554,68,0
19,5SpoN8sCoc05RfVde4raGN,Straight Tequila Night,Seminole Wind,John Anderson,173866,1992-02-07,0.134,0.64,0.639,0.0,9,0.178,-10.11,1,0.0331,109.263,4,0.593,62,0
20,1ipcb9qXpSHWhSUvdxJhsx,"Forever and Ever, Amen",Always & Forever,Randy Travis,212640,1987-05-04,0.143,0.677,0.724,0.000101,2,0.158,-8.992,1,0.0245,90.392,4,0.697,74,0
21,0Mx4ZyhwkxcnMw5NBSBI3O,To Lay Me Down (feat. Jamey Johnson) [Radio Edit],To Lay Me Down (feat. Jamey Johnson) [Radio Edit],Dave McMurray,230000,2023-07-07,0.838,0.399,0.0896,0.0121,4,0.205,-18.155,1,0.0326,77.406,3,0.189,45,0
22,0FtV0YbnnjD7PXpLHFHPhn,Fancy,Rumor Has It,Reba McEntire,299733,1990-01-01,0.226,0.674,0.517,0.0,11,0.0697,-11.225,1,0.0726,94.98,4,0.482,66,0
23,2WQAknZHrJAEQOFXe0F44P,Austin,Blake Shelton,Blake Shelton,230333,2001-07-31,0.188,0.605,0.609,0.0,7,0.0982,-7.063,1,0.0278,119.914,4,0.275,63,0
24,7GQjJEwqlp6m5HNWVQd6OR,Good Directions,Doin' Somethin' Right,Billy Currington,215853,2005-01-01,0.307,0.716,0.72,0.0,5,0.135,-2.183,1,0.0319,122.512,4,0.464,74,0
25,5MjJyLceAsVQS5O8RVR6zT,Love Me,Grit EP,Alexis Wilkins,186780,2023-04-21,0.0178,0.627,0.75,0.0,11,0.363,-6.848,1,0.0348,117.054,4,0.565,44,0
26,69j0KoPJuwpnbGWrfn7Yll,Picture (feat. Sheryl Crow),Cocky,Kid Rock,298960,2001-11-19,0.172,0.692,0.496,6.42e-06,7,0.107,-7.332,1,0.0241,97.945,4,0.376,69,0
27,1M2l9ReoabUnvl6Y8jLUe7,Colder Weather,You Get What You Give (Deluxe),Zac Brown Band,273893,2010-09-20,0.458,0.667,0.381,0.0,3,0.116,-7.494,1,0.0294,135.979,4,0.199,0,0
28,4OrGwddgpFMyDmelYJ5NxB,Anymore,It's All About to Change,Travis Tritt,227266,1991,0.469,0.537,0.348,0.0,11,0.103,-10.289,1,0.0251,148.327,4,0.305,56,0
29,3rvVhgG1inZCtQ1Qf0V5SA,She Don't Know She's Beautiful,Haunted Heart,Sammy Kershaw,174626,1993-01-01,0.35,0.764,0.646,0.0,9,0.0823,-9.349,1,0.0305,116.115,4,0.886,0,0
30,3PkASUKHoNOWzGmDkwnnG5,Love Me Like You Used To,Love Me Like You Used To,Tanya Tucker,229600,1987-08-01,0.729,0.58,0.155,0.0,10,0.0859,-17.386,1,0.0278,89.339,4,0.479,49,0
31,3aYbfPld0ZVXk0XKxR3zKk,Whisper My Name,This Is Me,Randy Travis,188933,1994-04-26,0.173,0.672,0.289,1.97e-05,2,0.104,-14.848,1,0.0302,80.164,4,0.334,44,0
32,2iehL6Q3m5NUDanDT2IKwT,No Doubt About It,No Doubt About It,Neal McCoy,227640,1994-01-18,0.22,0.621,0.469,3.34e-05,4,0.067,-10.438,1,0.0267,144.665,4,0.511,53,0
33,1ieCVH4YMnsXWtGWUiw1Nl,Pretty Things,Pretty Things,Teddy Robb,224024,2022-11-18,0.62,0.595,0.618,4.37e-06,4,0.107,-6.393,1,0.0307,91.999,4,0.232,47,0
34,08c3wmdjKSjxTJY9cHSts7,XXX's And OOO's (An American Girl),Thinkin' About You,Trisha Yearwood,167906,1995-01-01,0.176,0.711,0.642,0.0,0,0.0814,-8.909,1,0.0319,125.831,4,0.762,63,0
35,7uLQTOxQ3nwwoHuxwt2AHJ,Small Town Saturday Night,Past The Point Of Rescue,Hal Ketchum,177986,1991-04-29,0.218,0.627,0.697,0.0,8,0.0733,-6.61,1,0.0266,154.086,4,0.933,62,0
36,4rGBwke19tM7We3tfj93F8,Hard To Say,Outskirts Of Town,Sawyer Brown,205466,1993-08-10,0.14,0.608,0.745,0.000353,2,0.22,-10.148,1,0.032,153.877,4,0.658,30,0
37,2rjeRpzY5eKn2zZMwAfuod,A Thousand Miles from Nowhere,This Time,Dwight Yoakam,268386,1993-03-12,0.00973,0.601,0.831,0.163,0,0.321,-5.946,1,0.0283,116.901,4,0.707,57,0
38,1N9GGOUf8TQqsaPDByZzEF,I'm in a Hurry (And Don't Know Why),American Pride,Alabama,168640,1992-04-03,0.198,0.757,0.69,0.0,9,0.078,-8.645,1,0.0286,128.654,4,0.867,60,0
39,5rQcDgz44osyj2rdtuOmPl,Like the Rain,Greatest Hits,Clint Black,262400,1996-09-23,0.15,0.531,0.439,0.0,9,0.27,-11.492,1,0.0368,79.732,4,0.271,47,0
40,6DqzLbXkxRUbvFyzWApTXM,Past The Point Of Rescue,Past The Point Of Rescue,Hal Ketchum,267466,1991-04-29,0.24,0.44,0.765,4.73e-05,3,0.349,-5.973,1,0.0287,184.257,4,0.792,51,0
41,0tEygHq0JLIRwzxoWiHv9j,Queen Of My Double Wide Trailer,Haunted Heart,Sammy Kershaw,211200,1993-01-01,0.347,0.614,0.706,0.0,2,0.0116,-9.551,1,0.0317,144.18,4,0.755,0,0
42,7nUdyLKRl0wpYJo7w29rMH,Girls With Guitars,Tell Me Why,Wynonna,197666,1993-05-11,0.149,0.729,0.867,0.000795,9,0.211,-5.914,1,0.0336,143.896,4,0.834,34,0
43,5JnLiuMgRAWoHYOhatFP3s,People Are Crazy,Little Bit Of Everything,Billy Currington,231360,2008-01-01,0.213,0.651,0.699,0.000265,5,0.12,-5.006,1,0.0265,141.938,4,0.36,69,0
44,6UYtHS88JJO7OLlRk9y9hi,Leave Her Better,Leave Her Better,Kimberly Dawn,196309,2023-06-15,0.556,0.58,0.659,0.0,0,0.156,-4.807,1,0.027,84.97,4,0.43,42,0
45,2MiXC2LfpsoeUP5RvMGEQ3,The Night The Lights Went Out In Georgia,For My Broken Heart,Reba McEntire,257266,1991-01-01,0.52,0.428,0.51,8.32e-06,7,0.105,-11.695,0,0.103,169.967,4,0.393,66,0
46,7xVabowho59l4UpUAnqTaE,South Dakota Sky,South Dakota Sky,Matt Rogers,254014,2023-05-19,0.298,0.517,0.512,0.0,4,0.0896,-6.606,1,0.0267,145.886,4,0.322,40,0
47,0NLBwQBYJhEM9t3KAMPFVR,Sold (The Grundy County Auction Incident),John Michael Montgomery,John Michael Montgomery,152186,1995-03-17,0.108,0.771,0.848,0.0,2,0.35,-7.365,1,0.035,115.642,4,0.803,71,0
48,0vtvjbeDqVSDl9rdpaQK6N,Whose Bed Have Your Boots Been Under?,The Woman In Me,Shania Twain,264506,1995-01-01,0.0824,0.73,0.639,0.0,5,0.117,-9.04,1,0.0358,132.095,4,0.857,52,0
49,7MvQkU9ycC0KoibUzGuzlf,Marina Del Rey,Strait From The Heart,George Strait,183506,1982-01-01,0.569,0.61,0.269,6.13e-05,2,0.276,-15.195,1,0.0289,110.298,4,0.323,50,0
50,740exOWwqcnWSaoUVh26wN,Night Is Fallin' in My Heart,Love A Little Stronger,Diamond Rio,210693,1994-07-19,0.371,0.708,0.479,0.0,11,0.0632,-9.151,1,0.0298,134.335,4,0.37,31,0
51,6aUhfNWYnMThF3TGtuYUUu,How Country Feels,How Country Feels,Randy Houser,185906,2013-01-22,0.0379,0.678,0.839,0.0,7,0.0742,-3.617,1,0.0394,104.952,4,0.772,70,0
52,7Loe6kKCUIJGxZiJQVjLDX,Bet On Us,Bet On Us,Lily Grace,160732,2023-07-07,0.0268,0.544,0.885,0.0,1,0.103,-3.545,1,0.112,112.106,4,0.483,45,0
53,7GAaTpSoTWUTbP2Yxlt4Hd,Need You Now,Need You Now,Lady A,236440,2010-01-01,0.0298,0.581,0.717,0.000186,4,0.243,-4.433,1,0.0318,107.884,4,0.316,74,0
54,1JtYfT7sJF3jojvLo1Vl7c,Shiftwork (with George Strait) - Duet With George Strait,Just Who I Am: Poets & Pirates,Kenny Chesney,269506,2007-09-11,0.0922,0.847,0.576,0.00331,0,0.0373,-9.199,1,0.0359,128.992,4,0.882,44,0
55,6s3dgEQgen7G85NtYUTEbD,Every Storm (Runs Out Of Rain),Set You Free,Gary Allan,225640,2013,0.046,0.525,0.693,9.55e-06,0,0.247,-6.972,1,0.0327,107.012,4,0.363,62,0
56,6TefPQD0oc88BNALpu4U87,Must Be Doin' Somethin' Right,Doin' Somethin' Right,Billy Currington,269586,2005-01-01,0.205,0.489,0.647,0.0,9,0.0504,-3.424,1,0.027,167.792,4,0.436,66,0
57,3VLCtStwYsAL4LKZgeUvy3,When I Get Where I'm Going (feat. Dolly Parton),Time Well Wasted,Brad Paisley,247053,2005-08-16,0.619,0.519,0.379,1.85e-06,0,0.108,-9.906,1,0.0279,85.929,4,0.208,58,0
58,121ILFThNZH9Egncny7upu,I Try to Think About Elvis,When Fallen Angels Fly,Patty Loveless,169933,1994-08-23,0.0315,0.62,0.697,0.0,11,0.164,-7.278,1,0.0498,160.957,4,0.711,55,0
59,1LXY2ucPr3ObscIf28DRLV,Ain't Nothin' I Can Do,Ain't Nothin' I Can Do,Steve Azar,175856,2023-06-22,0.249,0.665,0.517,0.000612,4,0.337,-9.253,1,0.0394,105.209,4,0.608,44,0
60,2Ci2clS4mQqtWl8B85tikj,I Saw The Light,Wynonna,Wynonna,235600,1992-03-31,0.179,0.667,0.825,1.86e-05,11,0.24,-6.621,1,0.0485,151.544,4,0.749,45,0
61,5wane5dFpp8xgriui6y0c7,Ol' Red,Blake Shelton,Blake Shelton,221266,2001-07-31,0.146,0.664,0.556,3.91e-06,10,0.113,-7.713,1,0.0365,75.049,4,0.494,68,0
62,2UikqkwBv7aIvlixeVXHWt,You Should Probably Leave,Starting Over,Chris Stapleton,213493,2020-11-13,0.268,0.602,0.477,3.1e-05,9,0.173,-8.425,1,0.032,183.89,4,0.552,82,1
63,47tVV7s6UzdcyTJBoIW7aX,Smoke Rings In The Dark,Smoke Rings In The Dark (Deluxe Edition),Gary Allan,257646,1999-10-19,0.277,0.534,0.596,0.000359,2,0.148,-7.148,1,0.0279,114.957,4,0.147,53,0
64,2XQmNJDsFeTVmgDq4QBVy3,Apology Tour,Apology Tour,Remy Garrison,174175,2023-06-02,0.202,0.679,0.463,6.3e-06,1,0.348,-7.793,1,0.038,145.81,4,0.559,39,0
65,3TkENcA7TF7QysCvt0oQ5e,Midnight In Montgomery,Don`t Rock The Jukebox,Alan Jackson,225133,1991-04-03,0.481,0.595,0.253,2.25e-06,2,0.105,-12.354,0,0.0297,139.861,4,0.123,51,0
66,0Kwu1D6HJc8KCLjTGCB22w,Ain't That Lonely Yet,This Time,Dwight Yoakam,200533,1993-03-12,0.393,0.603,0.738,2.31e-06,5,0.27,-5.131,1,0.026,106.923,4,0.493,54,0
67,2ulBBx6YQ3qY3ci34RadtN,She's In Love With The Boy - Single Version,Trisha Yearwood,Trisha Yearwood,248200,1991-01-01,0.522,0.783,0.698,2.52e-06,3,0.0754,-8.268,1,0.0323,124.996,4,0.758,69,0
68,50PU05RTGva8laKDwxED9Y,Louisiana Saturday Night,I'm Countryfied,Mel McDaniel,144186,1980-11-10,0.532,0.686,0.622,0.0,2,0.0511,-7.31,1,0.0857,163.245,4,0.982,69,0
69,5KqldkCunQ2rWxruMEtGh0,The Gambler,The Gambler,Kenny Rogers,214880,1978-11-20,0.342,0.671,0.501,0.0,4,0.194,-13.119,1,0.0594,87.04,4,0.86,76,1
70,1gRCa3l4LBaRfHihirJa4A,She'll Leave You With A Smile - Edit,50 Number Ones,George Strait,164906,2004-01-01,0.586,0.639,0.571,2.8e-05,4,0.158,-7.364,1,0.0226,97.991,4,0.528,45,0
71,1vNDmbf8AqmIys2RHBZmOo,Seven Year Ache,Hits 1979 - 1989,Rosanne Cash,197266,1989-02-28,0.466,0.746,0.392,0.000168,9,0.0978,-14.022,0,0.0354,121.187,4,0.668,43,0
72,6XO3pbrZP9JBJclHt0JiY0,When She Cries,Big Iron Horses,Restless Heart,223866,1992-10-09,0.105,0.662,0.528,0.0,9,0.0634,-9.744,1,0.0256,104.162,4,0.493,55,0
73,2C0Azqh2DAoKsDm82r9DUc,If There Was a Way,If There Was a Way,Dwight Yoakam,176240,1990,0.467,0.438,0.392,0.0037,7,0.245,-9.731,1,0.0862,174.338,3,0.389,30,0
74,6asfYN9G4qV72vF9xrVbgp,Tell Me I Was Dreaming - Single Version; 2006 Remaster,The Very Best of Travis Tritt,Travis Tritt,226146,2007-01-30,0.25,0.475,0.489,4.27e-05,5,0.101,-5.431,1,0.0243,72.231,4,0.228,31,0
75,5zBM9vjDWR8nWN5Vfg1p1V,Should've Been A Cowboy,Should've Been A Cowboy (25th Anniversary Edition),Toby Keith,209906,2018-11-30,0.271,0.586,0.729,0.0,7,0.231,-5.392,1,0.0336,133.849,4,0.669,32,0
76,0Xg68XXMRWzKQvD5S6BFvI,Dust On The Bottle,Out With A Bang,David Lee Murphy,224666,1994-01-01,0.0237,0.736,0.614,5.84e-06,11,0.292,-11.124,1,0.0389,99.942,4,0.858,72,0
77,3PJ9yQv8IUmLx24KFvaVEI,Drivin' My Life Away,All Time Greatest Hits,Eddie Rabbitt,194666,1991,0.0966,0.66,0.639,0.00104,9,0.0442,-12.749,1,0.0369,84.124,4,0.843,54,0
78,2qujqYQ0PTemMDrAWcSlC8,Why Lady Why,My Home's In Alabama,Alabama,249866,1980-09-30,0.0817,0.382,0.385,0.000408,4,0.0682,-9.788,0,0.0305,137.376,3,0.371,28,0
79,2TIEeLrOQrGnO2D2OeDDJu,Time Marches On,Time Marches On,Tracy Lawrence,185360,1996-01-02,0.563,0.856,0.517,0.000164,6,0.144,-9.232,0,0.0293,118.399,4,0.479,67,0
80,4vbW5aT9UQGRqEScStQPPy,No One Needs To Know,The Woman In Me,Shania Twain,183960,1995-01-01,0.108,0.663,0.525,0.0,7,0.349,-9.674,1,0.0331,134.748,4,0.731,63,0
81,4aOQG9TYcZOhT3sngkMI9K,Where Were You (When the World Stopped Turning),Drive,Alan Jackson,305093,2002-01-15,0.473,0.642,0.388,0.0,0,0.0754,-9.194,1,0.0322,115.355,4,0.186,53,0
82,04Dc0mKBoPmK6DuutvxQjf,Life's a Dance - 2011 Remaster,Rhino Hi-Five: John Michael Montgomery,John Michael Montgomery,189960,2006-10-24,0.142,0.637,0.555,0.0,5,0.137,-8.775,1,0.0252,135.257,4,0.671,0,0
83,7xhvLWC0ruHn6UlDofoEFN,Ocean Front Property - Edit,50 Number Ones,George Strait,160040,2004-01-01,0.122,0.658,0.414,4.3e-06,2,0.263,-12.125,1,0.0296,78.303,4,0.766,46,0
84,1t2hJFgJyUPD2crOafMUEk,You and Tequila (feat. Grace Potter),Hemingway's Whiskey,Kenny Chesney,242840,2010-09-28,0.437,0.691,0.454,0.00227,6,0.0783,-9.13,1,0.0256,135.839,4,0.35,65,0
85,6ceffRqL8teDpyYu41UwKm,What A Crying Shame,What A Crying Shame,The Mavericks,230533,1994-01-01,0.177,0.691,0.665,0.00442,7,0.0659,-9.85,1,0.0281,114.845,4,0.818,46,0
86,14GwnOeC9qYEKEA6uOZepa,One Of Them Girls,One Of Them Girls,Lee Brice,188893,2020-04-10,0.294,0.643,0.79,0.0,4,0.107,-6.079,1,0.0462,95.987,4,0.8,71,0
87,6hr4weuSidHy2LNMw8UVJ2,Like A Wrecking Ball,The Outsiders,Eric Church,198906,2014-01-01,0.338,0.693,0.335,0.000552,0,0.118,-10.863,1,0.0395,136.071,4,0.623,65,0
88,3pkzJjJXfdDjhpXx639MIH,Somewhere With You,Hemingway's Whiskey,Kenny Chesney,243520,2010-09-28,0.0862,0.68,0.849,0.00013,1,0.174,-6.475,0,0.0376,111.969,4,0.536,62,0
89,10RtSGZV9YgUICMOKdynY0,Stranger,Stranger,Cassie Cenzano,197061,2023-05-19,0.0351,0.498,0.805,0.0,6,0.144,-5.257,0,0.0351,153.937,4,0.599,42,0
90,7oSoQPtcbk5fNaq8d1YrPd,O What A Thrill - Single Version,What A Crying Shame,The Mavericks,193400,1994-01-01,0.12,0.758,0.439,0.000106,9,0.123,-11.913,1,0.0284,112.282,4,0.532,43,0
91,1NIUECyq3vHFrWeFGKvESB,Is There Life Out There,For My Broken Heart,Reba McEntire,232666,1991-01-01,0.385,0.662,0.536,0.0,8,0.0734,-10.609,1,0.0342,96.729,4,0.565,54,0
92,2mFYTdnnS740Kj76VSYu80,Legends of the Summer,Legends of the Summer,Jessica Sevier,190332,2023-05-19,0.055,0.532,0.659,0.0,0,0.367,-4.81,1,0.029,75.563,4,0.324,39,0
93,1y9Tpv5Lj0KYMvz2mzoidT,I'll Still Be Loving You,Wheels,Restless Heart,258799,1986-10-31,0.704,0.539,0.209,0.0,8,0.0922,-16.902,1,0.0297,168.758,4,0.259,47,0
94,1WOyM7cNbx215sgk2x8wtA,That Was A River,In This Life,Collin Raye,193773,1992-08-25,0.831,0.582,0.289,0.0,9,0.276,-7.713,1,0.0294,123.76,4,0.316,20,0
95,3dNHPqFnIdfsOQaf7pA6yu,Wish I Didn't Know Now,Should've Been A Cowboy (25th Anniversary Edition),Toby Keith,206306,2018-11-30,0.462,0.77,0.815,0.0,7,0.323,-5.827,1,0.036,117.082,4,0.829,28,0
96,6dnco8haegnJYtylV26cBq,Islands In the Stream,Greatest Hits,Dolly Parton,251960,1982-10-04,0.675,0.617,0.411,1.04e-06,8,0.0886,-12.075,1,0.0373,203.934,4,0.738,63,0
97,0yuyZjs0tjOJx3tjQhhXYX,Down at the Twist and Shout,Shooting Straight In The Dark,Mary Chapin Carpenter,200506,1990-10-09,0.421,0.566,0.85,0.0,9,0.0306,-10.723,1,0.0495,192.263,4,0.974,29,0
98,6ivUoajqXRNVIyEGhRkucw,Silver Stallion,Highwayman 2,The Highwaymen,192426,1990-02-27,0.526,0.625,0.523,0.0564,1,0.252,-14.647,0,0.0311,148.03,4,0.723,59,0
99,46juJlfKC07W3EXHDn5seb,He Would,He Would,Alexa Goldie,205454,2023-05-11,0.474,0.528,0.428,0.0,7,0.195,-6.276,1,0.0269,148.044,4,0.189,39,0
